Title,Published,Sentiment Score,inverted_score,skewed_score,inverted_skewed_score
Tesla on Autopilot with driver watching movie hits cop car,"10/05/2024, 04:29 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"A Tesla trader turned $65,000 into $306 million before losing it all, according to a lawsuit","10/07/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Should You Buy the Dip in Tesla Stock After Q3 Deliveries Came Up Short?,"10/07/2024, 07:00 AM, +0000 UTC",0.45,0.55,0.2025,0.3025
Electric vehicle battery prices are expected to fall almost 50% by 2026,"10/07/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla Cybertruck: What to know about the truck's price, specs, range, and customer reactions","10/08/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"General Motors Kills Battery Brand, Revives EV Profit Outlook","10/08/2024, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
GM sees new vehicles and improving EV profitability driving continued growth,"10/08/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Electric Vehicles: The Profit Puzzle for US Manufacturers,"10/08/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Kognic Selected as ""Autonomous Vehicle Innovation of the Year"" by the Auto Tech Breakthrough Awards","10/09/2024, 07:00 AM, +0000 UTC",0.9,0.0999999999999999,0.81,0.0099999999999999
GM Pushes On With The Key To Its EV Future: Profits,"10/09/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
UbiRider Recognized With “Public Transportation Technology Solution of the Year” In 2024 AutoTech Breakthrough Awards Program,"10/09/2024, 07:00 AM, +0000 UTC",0.9,0.0999999999999999,0.81,0.0099999999999999
Tesla Sees Record Sales in China Amid Intensifying EV Competition,"10/10/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
"Tesla, EV fans excited about Robotaxi, but Wall Street not buying the hype over Elon Musk's big promises","10/10/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Robotaxi reveal: What to expect,"10/10/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla Stock Is a Short-Seller's Favorite Again,"10/10/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla to Unveil ‘Robotaxi’ While Facing Flood of Lawsuits Over ‘Self-Driving’ Accidents,"10/10/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
European Automotive Industry Faces CAFE Compliance Challenges Amid Rising Competition,"10/10/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Tesla’s value drops $60bn after investors fail to hail self-driving ‘Cybercab’,"10/11/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla shares plunge 6% despite mind-blowing Cybercab robotaxi reveal,"10/11/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Elon Musk’s Cybercab Event Was A Big Disappointment,"10/11/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla stock price sinks after Elon Musk’s ‘We, Robot’ Cybercab event fails to impress","10/11/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Here’s when Elon Musk’s walking, talking Optimus robots could come to your house, experts say","10/11/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla’s Autonomous Cybercab, Robovan Aims to Disrupt, But Challenges Loom","10/11/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Elon Musk's Fully Autonomous Driving Dreams Now Scheduled For 2025, But Regulatory Hurdles Stand In The Way Of Tesla's Robotaxi Rollout","10/11/2024, 07:00 AM, +0000 UTC",0.45,0.55,0.2025,0.3025
The rise of Chinese auto brands in Europe,"10/11/2024, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla reveals Full Self-Driving roadmap and upcoming Cybercab,"10/11/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Foxconn flexes AI muscle, showcases breakthroughs in autonomous driving","10/11/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Why Uber Stock Hit an All-Time High After Tesla's Robotaxi Rollout,"10/11/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Don't Hold Your Breath Waiting for a Tesla Robotaxi,"10/11/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Elon Musk Introduces Cybercab at Tesla Robotaxi Event ""We, Robot""","10/11/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla’s big ‘We, Robot’ event criticized for ‘parlor tricks’ and vague timelines for robots, Cybercab, Robovan","10/11/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Porsche sales plunge as Chinese competition heats up,"10/12/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Electric car sales have slumped. Misinformation is one of the reasons,"10/13/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Dragonfly Energy CEO Suggests Solution to Tesla’s Battery Production Challenges,"10/14/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Asian companies to sustain global battery market leadership, S&P global predicts","10/14/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Elon Musk’s Tesla Just Transferred ALL Its Bitcoin,"10/15/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
The first robot car race was a historic moment — and a complete failure,"10/15/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
GM makes a $625 million lithium-battery move to shore up its EV supply chain,"10/16/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
Tesla’s Robot Unveiling Raises Doubts: Investors Disappointed by Missed Targets,"10/17/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Have AI advances led to self-driving breakthroughs or a dead end?,"10/17/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Electric Vehicles May Be Struggling. G.M.’s Leader Is Still a Believer.,"10/17/2024, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
"After Nevada lithium deal, GM eyes other sources for EV minerals supply","10/17/2024, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
AI breakthrough in action detection technology,"10/17/2024, 11:22 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla Faces Regulatory Challenge As NHTSA Investigates Full Self-Driving Software After Fatal Collision,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
US probes Tesla's Full Self-Driving software in 2.4 mln cars after fatal crash,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla faces a fresh probe from auto regulators over its Full Self-Driving software,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla’s autonomous driving roll-out in China may face delays amid data concerns,"10/18/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Regulator Investigates Tesla’s Automated-Driving Feature After Fatal Crash - WSJ,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Feds Investigating Tesla’s Full Self-Driving Software After Fatal Crash,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
GM Strengthens Lithium Supply Chain with US$625 Million Investment in Thacker Pass,"10/18/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
GM invests $625M in lithium production capacity,"10/18/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
"GM will start making money on EVs this year, says CEO","10/18/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla 'Full Self-Driving' autos facing new investigation after fatal crash,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla is being investigated after its Full Self-Driving software was involved in a fatal crash,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
US investigates 2.4m Tesla self-driving vehicles after reported collisions,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Feds are investigating Tesla ‘Full Self-Driving’ crashes in reduced visibility,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Self-Driving System Will Be Investigated by Safety Agency,"10/18/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
US probes 'Full Self-Driving' tech in 2.4 million Teslas following crashes,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla’s ‘full self-driving’ feature probed by feds after several deadly crashes,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla self-driving crash reports prompt NHTSA investigation,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Facing NHTSA Investigation of 2.4 Million Cars Over Full Self-Driving Crashes,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Feds investigating safety of Tesla’s ‘Full Self-Driving’ feature,"10/18/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
US to probe Tesla's 'Full Self-Driving' system after pedestrian killed in low visibility conditions,"10/18/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Self-driving Tesla tied to AZ crash as feds launch investigation,"10/20/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
US to investigate Tesla’s camera-only self-driving feature in 2.4mn EVs following 4 low visibility collisions,"10/21/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
US regulator probing Tesla Full Self-Driving after fatal crash,"10/21/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Winning the Battery Race: How the United States Can Leapfrog China to Dominate Next-Generation Battery Technologies,"10/21/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
Why famed short-seller Carson Block won't bet against Tesla,"10/21/2024, 07:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
Tesla’s Full Self-Driving Faces Federal Probe After Crashes,"10/21/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
How The US Can Solve Its Lithium Supply Problem In One Fell Swoop,"10/21/2024, 06:27 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla FSD investigated by NHTSA for 4 incidents out of 2.4 million vehicles and billions of miles driven,"10/22/2024, 07:00 AM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Just Released Autopilot Crash Data. We Have Doubts,"10/22/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
"Cybercab Has No Charging Port, But Tesla Promises 90% Wireless Efficiency","10/22/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Elon Musk's robotaxi ambitions meet ongoing scrutiny over Tesla's self-driving system,"10/22/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
"GM electric vehicles still not profitable, company sees 'progress'","10/22/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Bet On 'Pure Vision' For Self-Driving. That's Why It's In Hot Water,"10/22/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"European EV sales rise 9,8% in September 2024 despite overall market decline of 6,1%","10/22/2024, 07:00 AM, +0000 UTC",0.65,0.35,0.4225,0.1224999999999999
Battery Owners: Why You Still See Small Energy Imports Despite a Full Battery,"10/22/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Full Self-Driving is getting more dangerous as it gets better,"10/22/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Fatal crashes expose the dangers of Tesla's Autopilot,"10/23/2024, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
"Feds investigating Tesla Full Self-Driving after four crashes, one fatality","10/23/2024, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Volvo Cars tops forecast but cuts outlook on market slowdown,"10/23/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla Shares Jump 22% After Robust Profit Increases,"10/23/2024, 07:00 AM, +0000 UTC",0.9,0.0999999999999999,0.81,0.0099999999999999
Why Tesla Makes Money On Electric Cars When Seemingly No One Else Can,"10/23/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Risk assessment in lithium-ion battery circular economy in sustainable supply chain in automotive industry using gray degree of possibility in game theory and MCDM,"10/23/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Tesla surprises with sales forecast and cost efficiency, shares jump","10/23/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla shares jump on third-quarter earnings even as expected revenue is lower,"10/23/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla Earnings Preview: Will China Growth Be Enough to Offset Margin Pressures?,"10/23/2024, 07:00 AM, +0000 UTC",0.45,0.55,0.2025,0.3025
Ford’s CEO has been driving the competition’s EV for months—and doesn’t want to stop,"10/24/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
NHTSA Investigation Into Tesla Self-Driving Technology Launched Following Pedestrian Accidents,"10/24/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla’s Future Ambitions: Growth, Innovations, and Groundbreaking Strategies","10/24/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla promises paid robotaxis next year, but significant hurdles remain","10/24/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Arkansas could be a lithium treasure trove,"10/24/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla’s price cuts worked – while keeping margins well above VW,"10/24/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Nasdaq, S&P end higher as Tesla jumps, yields pull back","10/24/2024, 07:00 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
Tesla rallies most in over a decade on Musk's bold EV forecast,"10/25/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
The US EV battery supply chain just got a vital link with the first advanced electrolyte factory,"10/25/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
U.S. greenlights major lithium mine in Nevada to challenge China’s supply chain dominance,"10/25/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Maryland woman says driverless-Tesla crashed into her parked vehicle, and then drove away","10/25/2024, 07:00 AM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla stock (TSLA)’s monster rally erases shorts’ 2024 gains in one day,"10/25/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla Stock Rally Steamrolls Shorts, Erasing Year’s Gains in One Day","10/25/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
The big Tesla Robotaxi hoax: What you didn’t see at the presentation by Elon Musk,"10/26/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Charts The Course For Autonomous Robotaxis,"10/26/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Ford tops Q3 earnings expectations, but EV losses take a toll on profits","10/28/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Automaker Ford weakens profit outlook amid price war, shares fall","10/28/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla short sellers lose more than $4 billion on EV maker's post-earnings stock rally,"10/28/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
GM CEO Mary Barra says there's so much EV competition in China that it's driving a price war that isn't sustainable,"10/29/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Xiaomi launches faster version of flagship EV in challenge to Tesla,"10/29/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
End of the road for electric cars: Shocking chart reveals how EV sales have SLUMPED around the world - with Vo,"10/29/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
China's BYD overtakes Tesla revenue for first time,"10/30/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
BYD Revenue Eclipses Tesla for First Time as EV Giants Go Head to Head,"10/30/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla’s FSD Fails To Detect Deer On The Road, Doesn’t Even Slow After Impact","10/30/2024, 07:00 AM, +0000 UTC",0.0,1.0,0.0,1.0
Volkswagen stumbles in China as Germany's auto giants struggle to compete in the EV race,"10/30/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Why Tesla's sales are slipping in California, and what it means for Elon Musk's car company","10/30/2024, 07:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Chinese EV maker BYD’s revenue beats Tesla for first time,"10/30/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Earnings call: Dana Incorporated Q3 2024 sales decline amid EV market challenges,"10/30/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Leads California EV Market with 54.5% Share Despite Rising Competition,"10/31/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
The Other Trump Trade That Is Worrying Markets,"10/31/2024, 07:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Amazon earnings recap: Stock up after hours as company reports revenue, EPS beats","10/31/2024, 07:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Trending tickers: Microsoft, Meta, Starbucks, Super Micro and Stellantis","10/31/2024, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Ford EV Plans Falter As GM EV Deliveries Surge,"10/31/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
No Tesla dealership? No problem. Uruguayans import the EVs from China,"10/31/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"India's EV market sees festive season boost, reversing recent slump","11/03/2024, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
The China threat and the EV slowdown— 2 takeaways from a busy few weeks in auto news,"11/03/2024, 07:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Can the Lithium Market Overcome Falling Prices and Weak Demand in 2024?,"11/04/2024, 08:00 AM, +0000 UTC",0.4,0.6,0.16,0.36
Electric car sales grow in UK despite decline in overall vehicle market,"11/05/2024, 08:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Competition among Chinese Electric Vehicles grows in Denmark,"11/05/2024, 08:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Why GM sees U.S. supply chain as key to electric vehicle leadership,"11/05/2024, 08:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Berlin-based Xavveo secures over €7.9 million to enhance autonomous vehicle safety,"11/05/2024, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Markets News, November 6, 2024: Stocks Surge to Record Highs After Trump Wins Election; Tesla, Banks, Crypto Among Big Gainers","11/06/2024, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
'Trump Trade': Election news leads to biggest 1-day stock market gain in 2 years,"11/06/2024, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"EV stocks decline, defense stocks rise, as Trump victory sweeps market","11/06/2024, 08:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Rivian reassures investors with cost cuts, green credit sales amid weak EV demand","11/07/2024, 08:00 AM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
"Trump Effect on EV Market: Tesla Shares Improve; Rivian, Lucid at a Disadvantage","11/07/2024, 08:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla Reclaims $1 Trillion Market Cap For First Time Since 2022 In Huge Trump Run,"11/08/2024, 08:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
